Km,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Mercator,"0,3",6:01,6:41,7:21,8:01,8:41,9:21,10:01,10:41,11:21,12:01,12:41,13:21,14:01,14:41,15:21
Oljčna,pot,Lantana,"1,2",6:03,6:43,7:23,8:03,8:43,9:23,10:03,10:43,11:23,12:03,12:43,13:23,14:03,14:43,15:23
Olmo,Eden,"1,4",6:04,6:44,7:24,8:04,8:44,9:24,10:04,10:44,11:24,12:04,12:44,13:24,14:04,14:44,15:24
Tomšičeva,ulica,K,"2,0",6:06,6:46,7:26,8:06,8:46,9:26,10:06,10:46,11:26,12:06,12:46,13:26,14:06,14:46,15:26
Tomšičeva,ulica,"2,2",6:07,6:47,7:27,8:07,8:47,9:27,10:07,10:47,11:27,12:07,12:47,13:27,14:07,14:47,15:27
Rozmanova,ulica,Š,"2,9",6:08,6:48,7:28,8:08,8:48,9:28,10:08,10:48,11:28,12:08,12:48,13:28,14:08,14:48,15:28
Ulica,Vena,Pilona,"3,5",6:10,6:50,7:30,8:10,8:50,9:30,10:10,10:50,11:30,12:10,12:50,13:30,14:10,14:50,15:30
Markovec,Š,"4,1",6:12,6:52,7:32,8:12,8:52,9:32,10:12,10:52,11:32,12:12,12:52,13:32,14:12,14:52,15:32
Markovec-Center,Za,gradom,"4,4",6:13,6:53,7:33,8:13,8:53,9:33,10:13,10:53,11:33,12:13,12:53,13:33,14:13,14:53,15:33
Beblerjeva,ulica,"4,9",6:15,6:55,7:35,8:15,8:55,9:35,10:15,10:55,11:35,12:15,12:55,13:35,14:15,14:55,15:35
Kozlovičeva,ulica,"5,1",6:16,6:56,7:36,8:16,8:56,9:36,10:16,10:56,11:36,12:16,12:56,13:36,14:16,14:56,15:36
Bolnišnica,"6,2",6:18,6:58,7:38,8:18,8:58,9:38,10:18,10:58,11:38,12:18,12:58,13:38,14:18,14:58,15:38
Km,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Bolnišnica,"0,0",6:20,7:00,7:40,8:20,9:00,9:40,10:20,11:00,11:40,12:20,13:00,13:40,14:20,15:00,15:40
Kvedrova,cesta,"1,6",6:22,7:02,7:42,8:22,9:02,9:42,10:22,11:02,11:42,12:22,13:02,13:42,14:22,15:02,15:42
Markovec-Center,Za,gradom,"2,1",6:25,7:05,7:45,8:25,9:05,9:45,10:25,11:05,11:45,12:25,13:05,13:45,14:25,15:05,15:45
Markovec,Š,"2,4",6:26,7:06,7:46,8:26,9:06,9:46,10:26,11:06,11:46,12:26,13:06,13:46,14:26,15:06,15:46
Nova,ulica,K,"3,0",6:28,7:08,7:48,8:28,9:08,9:48,10:28,11:08,11:48,12:28,13:08,13:48,14:28,15:08,15:48
Mandrač,"3,3",6:29,7:09,7:49,8:29,9:09,9:49,10:29,11:09,11:49,12:29,13:09,13:49,14:29,15:09,15:49
Rozmanova,ulica,I,"4,0",6:31,7:11,7:51,8:31,9:11,9:51,10:31,11:11,11:51,12:31,13:11,13:51,14:31,15:11,15:51
Prisoje,"4,3",6:32,7:12,7:52,8:32,9:12,9:52,10:32,11:12,11:52,12:32,13:12,13:52,14:32,15:12,15:52
Prisoje,pod,garažo,"4,6",6:33,7:13,7:53,8:33,9:13,9:53,10:33,11:13,11:53,12:33,13:13,13:53,14:33,15:13,15:53
Oljčna,pot,Lantana,"5,0",6:34,7:14,7:54,8:34,9:14,9:54,10:34,11:14,11:54,12:34,13:14,13:54,14:34,15:14,15:54
Linija,obratuje,ob,delovnikih,celo,leto,Veljavnost:,1.7.2015Postajališča
Km,16,17,18,19,20,21,22
Mercator,"0,3",16:01,16:41,17:21,18:01,18:41,19:21,20:01
Oljčna,pot,Lantana,"1,2",16:03,16:43,17:23,18:03,18:43,19:23,20:03
Olmo,Eden,"1,4",16:04,16:44,17:24,18:04,18:44,19:24,20:04
Tomšičeva,ulica,K,"2,0",16:06,16:46,17:26,18:06,18:46,19:26,20:06
Tomšičeva,ulica,"2,2",16:07,16:47,17:27,18:07,18:47,19:27,20:07
Rozmanova,ulica,Š,"2,9",16:08,16:48,17:28,18:08,18:48,19:28,20:08
Ulica,Vena,Pilona,"3,5",16:10,16:50,17:30,18:10,18:50,19:30,20:10
Markovec,Š,"4,1",16:12,16:52,17:32,18:12,18:52,19:32,20:12
Markovec-Center,Za,gradom,"4,4",16:13,16:53,17:33,18:13,18:53,19:33,20:13
Beblerjeva,ulica,"4,9",16:15,16:55,17:35,18:15,18:55,19:35,20:15
Kozlovičeva,ulica,"5,1",16:16,16:56,17:36,18:16,18:56,19:36,20:16
Bolnišnica,"6,2",16:18,16:58,17:38,18:18,18:58,19:38,20:18
Km,16,17,18,19,20,21,22
Bolnišnica,"0,0",16:20,17:00,17:40,18:20,19:00,19:40,20:20
Kvedrova,cesta,"1,6",16:22,17:02,17:42,18:22,19:02,19:42,20:22
Markovec-Center,Za,gradom,"2,1",16:25,17:05,17:45,18:25,19:05,19:45,20:25
Markovec,Š,"2,4",16:26,17:06,17:46,18:26,19:06,19:46,20:26
Nova,ulica,K,"3,0",16:28,17:08,17:48,18:28,19:08,19:48,20:28
Mandrač,"3,3",16:29,17:09,17:49,18:29,19:09,19:49,20:29
Rozmanova,ulica,I,"4,0",16:31,17:11,17:51,18:31,19:11,19:51,20:31
Prisoje,"4,3",16:32,17:12,17:52,18:32,19:12,19:52,20:32
Prisoje,pod,garažo,"4,6",16:33,17:13,17:53,18:33,19:13,19:53,20:33
Oljčna,pot,Lantana,"5,0",16:34,17:14,17:54,18:34,19:14,19:54,20:34
Linija,obratuje,ob,delovnikih,celo,leto,Veljavnost:,1.7.2015Postajališča
Postajališča
